LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,predicted_price
11327,305.0,779.0,0.0,285.0,1064.0,1064,0,0,1064,1,3,6,528.0,314,48,0,0,0,167533.96444563908
10366,0.0,456.0,0.0,456.0,912.0,934,0,0,934,1,2,4,336.0,77,0,0,0,0,120489.14168452816
9000,0.0,773.0,0.0,286.0,1059.0,1059,0,0,1059,1,3,6,286.0,0,88,0,0,0,122529.68993300098
9535,450.0,194.0,982.0,0.0,1176.0,1458,0,0,1458,1,3,7,512.0,284,0,0,0,0,182637.11513811685
7176,200.0,794.0,0.0,166.0,960.0,1040,0,0,1040,1,3,6,616.0,131,0,0,0,180,167143.79889540034
9662,0.0,0.0,0.0,1967.0,1967.0,1967,0,0,1967,2,6,10,580.0,170,0,0,0,0,201572.44802507476
8235,99.0,483.0,0.0,1466.0,1949.0,1949,0,0,1949,2,6,10,586.0,32,0,0,0,0,203470.442526942
17529,65.0,0.0,0.0,872.0,872.0,872,0,0,872,1,2,5,322.0,0,0,116,0,0,112055.6745514394
20355,123.0,810.0,826.0,229.0,1865.0,1830,0,0,1830,1,2,6,521.0,0,115,168,0,0,214635.90606296435
13050,0.0,104.0,850.0,46.0,1000.0,1000,0,0,1000,1,1,4,575.0,238,0,148,0,0,154339.28527840038
10820,153.0,535.0,159.0,88.0,782.0,810,0,0,810,1,2,4,576.0,0,0,0,0,0,131277.37438644105
1700,0.0,397.0,0.0,33.0,430.0,880,680,140,1700,2,2,7,450.0,188,36,0,0,200,200096.29400031874
9375,0.0,799.0,0.0,168.0,967.0,1350,0,0,1350,1,3,6,504.0,237,0,0,0,0,155795.64519035633
6488,0.0,230.0,0.0,569.0,799.0,799,351,0,1150,1,3,6,215.0,264,0,0,0,0,119764.44980380115
19950,0.0,0.0,0.0,672.0,672.0,1337,672,0,2009,2,4,8,795.0,0,42,0,0,180,212220.17133444693
19800,0.0,425.0,0.0,1411.0,1836.0,1836,1836,0,3672,3,5,7,836.0,684,80,32,0,0,360766.5710755773
11679,96.0,612.0,1164.0,0.0,1776.0,1560,0,0,1560,2,3,6,528.0,453,253,144,0,0,221392.00998773662
12048,232.0,0.0,0.0,0.0,0.0,1488,0,0,1488,1,3,7,569.0,0,189,36,0,348,152168.23466318074
10519,164.0,0.0,0.0,1057.0,1057.0,1057,0,0,1057,1,3,6,288.0,0,0,0,0,0,119163.91040598939
9525,0.0,468.0,0.0,532.0,1000.0,1068,541,0,1609,1,5,7,305.0,0,0,0,0,0,116407.94710259288
12128,232.0,549.0,0.0,319.0,868.0,1313,1246,0,2559,2,4,9,506.0,0,245,0,0,168,250865.74836258512
9069,0.0,261.0,1083.0,0.0,1344.0,1440,0,0,1440,2,2,8,920.0,288,0,0,0,0,243757.54990110992
11003,0.0,0.0,0.0,1308.0,1308.0,1308,568,0,1876,2,3,7,848.0,0,40,0,0,0,230181.60321593648
7488,0.0,393.0,0.0,815.0,1208.0,1208,0,0,1208,2,2,6,632.0,105,58,0,0,0,196922.163350927
13377,0.0,1576.0,0.0,260.0,1836.0,1846,0,0,1846,2,3,7,495.0,0,32,0,0,0,233022.83295182345
11645,198.0,1122.0,0.0,448.0,1570.0,1590,0,0,1590,2,2,6,754.0,176,80,0,0,0,255535.54169204147
10984,0.0,0.0,0.0,945.0,945.0,945,864,0,1809,2,3,8,638.0,144,54,0,0,0,215520.6682846238
9316,140.0,56.0,0.0,1558.0,1614.0,1614,0,0,1614,2,3,7,576.0,100,45,0,0,0,213920.76769171326
9316,532.0,0.0,0.0,784.0,784.0,784,812,0,1596,2,3,6,610.0,144,45,0,0,0,208231.46462198105
12000,0.0,853.0,0.0,535.0,1388.0,1388,0,0,1388,2,3,6,522.0,0,58,0,0,0,186611.9315092884
13015,0.0,0.0,0.0,1100.0,1100.0,1100,0,0,1100,1,3,5,462.0,0,0,0,0,0,123365.32251903403
12438,68.0,0.0,0.0,781.0,781.0,795,704,0,1499,2,3,6,473.0,413,91,0,0,0,187722.16134745211
8685,0.0,846.0,0.0,579.0,1425.0,1425,0,0,1425,2,3,5,591.0,0,130,0,0,0,189235.38602968623
9272,0.0,500.0,0.0,342.0,842.0,856,893,0,1749,2,3,7,515.0,140,85,0,0,0,200646.11513397153
13426,0.0,894.0,0.0,57.0,951.0,951,828,0,1779,2,3,7,586.0,208,107,0,0,0,219305.1916964143
8340,62.0,509.0,0.0,166.0,675.0,686,702,0,1388,1,3,6,317.0,406,36,0,0,0,150417.47886102108
10385,123.0,595.0,400.0,0.0,995.0,1282,0,0,1282,2,3,6,672.0,386,0,0,0,0,194742.2331549852
7200,0.0,437.0,0.0,427.0,864.0,864,0,0,864,1,3,5,297.0,0,0,0,0,0,96643.43451875258
9930,199.0,456.0,0.0,370.0,826.0,878,884,0,1762,2,3,6,591.0,320,54,0,0,0,215776.64030673925
9468,148.0,639.0,0.0,201.0,840.0,840,915,0,1755,2,3,7,530.0,176,73,0,0,0,211371.82274401392
11088,0.0,872.0,0.0,476.0,1348.0,1358,0,0,1358,1,1,5,418.0,68,166,0,0,0,190509.4711883002
8726,0.0,0.0,0.0,872.0,872.0,872,1037,0,1909,2,4,8,529.0,0,108,0,0,0,187466.67880941238
10566,261.0,920.0,0.0,170.0,1090.0,1090,1124,0,2214,2,3,8,646.0,197,80,0,0,0,265121.0582392126
21533,0.0,0.0,0.0,1065.0,1065.0,1065,984,0,2049,2,4,9,467.0,120,48,0,0,0,208316.10522996492
11250,227.0,796.0,0.0,258.0,1054.0,1070,869,0,1939,2,3,8,555.0,128,84,0,0,0,236977.25438983136
11250,0.0,685.0,0.0,245.0,930.0,950,1045,0,1995,2,4,8,610.0,275,170,0,0,0,221356.2046382263
4435,170.0,717.0,0.0,131.0,848.0,848,0,0,848,1,1,4,420.0,140,0,0,0,0,149778.87341825172
8810,0.0,1000.0,0.0,390.0,1390.0,1390,0,0,1390,2,3,7,545.0,0,68,0,0,0,195196.03092093585
8581,0.0,0.0,0.0,851.0,851.0,851,886,0,1737,2,3,7,578.0,0,105,0,0,0,193148.4929298878
8400,0.0,0.0,0.0,784.0,784.0,784,827,0,1611,2,3,6,572.0,144,36,0,0,0,183883.1907659753
8772,0.0,996.0,0.0,340.0,1336.0,1336,0,0,1336,2,3,6,502.0,136,43,0,0,0,187877.24510995796
8777,0.0,173.0,337.0,166.0,676.0,760,676,0,1436,2,3,6,528.0,147,0,0,0,0,167193.4935985367
7840,355.0,976.0,0.0,0.0,976.0,1012,0,0,1012,2,4,4,0.0,0,0,0,0,0,102971.9710613671
16133,0.0,847.0,0.0,329.0,1176.0,1176,0,0,1176,1,2,5,360.0,0,92,0,0,112,159469.1786549558
7162,190.0,0.0,0.0,796.0,796.0,806,918,0,1724,2,3,8,616.0,168,57,0,0,0,213773.24439923879
8050,0.0,475.0,297.0,142.0,914.0,914,0,0,914,1,2,4,0.0,32,0,0,0,0,91058.89571098055
11060,0.0,0.0,0.0,1150.0,1150.0,1164,1150,0,2314,2,3,9,502.0,0,274,0,0,0,240609.3135261057
3675,82.0,547.0,0.0,0.0,547.0,1072,0,0,1072,1,2,5,525.0,0,44,0,0,0,131596.5809653715
2522,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,2,3,7,380.0,0,40,0,0,0,179007.4124932807
6956,0.0,0.0,0.0,624.0,624.0,624,312,0,936,1,3,5,265.0,0,0,0,0,0,87625.16365779375
7822,0.0,0.0,0.0,832.0,832.0,846,492,0,1338,2,3,7,528.0,0,0,208,0,0,155996.4180477094
8707,0.0,0.0,0.0,1093.0,1093.0,1093,576,0,1669,1,4,9,288.0,0,0,56,0,0,142581.24648021228
16012,60.0,691.0,0.0,263.0,954.0,1482,0,0,1482,2,3,6,609.0,0,30,0,0,0,181396.2866493114
8248,0.0,0.0,0.0,864.0,864.0,964,0,450,1414,1,3,8,0.0,0,0,112,0,0,88001.48254969409
8088,0.0,0.0,0.0,498.0,498.0,498,0,0,498,1,1,3,216.0,0,0,100,0,0,77347.02161393978
11388,0.0,0.0,0.0,616.0,616.0,1055,218,0,1273,1,3,5,275.0,212,0,0,0,0,110625.62452071879
10890,0.0,930.0,0.0,128.0,1058.0,1058,493,0,1551,2,3,6,240.0,0,0,0,0,0,166510.310584228
6430,0.0,780.0,0.0,0.0,780.0,816,524,0,1340,1,3,6,440.0,0,0,0,0,0,139522.16798091328
7000,0.0,424.0,0.0,200.0,624.0,743,736,0,1479,1,3,6,312.0,530,0,56,0,0,150765.28677128666
4899,0.0,305.0,0.0,450.0,755.0,755,755,0,1510,1,3,6,216.0,0,0,164,0,0,119110.11601023488
9399,0.0,0.0,0.0,818.0,818.0,818,818,0,1636,1,4,7,288.0,0,0,212,0,0,116322.94466071691
10164,0.0,646.0,0.0,346.0,992.0,992,473,0,1465,2,3,6,240.0,0,126,0,0,0,159517.04632776565
6191,0.0,384.0,0.0,440.0,824.0,824,464,0,1288,1,4,6,240.0,0,0,0,0,0,101477.53025788747
21780,0.0,0.0,0.0,817.0,817.0,940,610,0,1550,1,3,7,318.0,0,0,429,0,0,123404.81910393399
12400,0.0,602.0,0.0,299.0,901.0,1125,592,0,1717,1,2,7,410.0,0,0,0,0,113,188345.15703849608
8170,270.0,526.0,0.0,496.0,1022.0,1122,549,0,1671,2,4,7,451.0,0,0,0,0,0,180033.270160009
12320,0.0,0.0,0.0,637.0,637.0,959,650,0,1609,1,3,8,579.0,0,0,0,0,104,168099.37468059358
14210,0.0,0.0,0.0,697.0,697.0,1104,697,0,1801,1,3,8,365.0,0,90,0,0,0,157805.45853312258
15600,405.0,760.0,0.0,408.0,1168.0,1278,1037,0,2315,2,4,9,342.0,0,0,0,0,192,244868.8991688635
7288,0.0,305.0,0.0,671.0,976.0,976,0,0,976,1,2,5,215.0,160,0,0,0,0,122676.18196216703
7000,0.0,374.0,0.0,487.0,861.0,861,424,0,1285,1,3,6,506.0,96,0,132,0,0,137928.5371038438
8534,0.0,0.0,0.0,432.0,432.0,672,0,0,672,1,2,4,0.0,0,0,112,0,0,53482.72483862958
7030,0.0,0.0,0.0,641.0,641.0,641,0,0,641,1,2,4,272.0,184,0,70,0,0,90003.51597253427
9060,327.0,0.0,0.0,967.0,967.0,967,671,0,1638,2,4,6,384.0,0,21,0,0,0,164893.341477225
12366,0.0,0.0,0.0,0.0,0.0,729,0,0,729,1,2,5,0.0,0,0,23,0,0,50088.60088528527
9000,0.0,0.0,0.0,660.0,660.0,1060,336,0,1396,2,4,8,0.0,0,0,0,0,0,108416.07766682142
8520,0.0,0.0,0.0,216.0,216.0,576,360,0,936,1,2,6,0.0,0,0,0,0,0,77288.86107675143
5748,473.0,1573.0,0.0,0.0,1573.0,1778,0,0,1778,2,2,5,495.0,123,53,0,0,153,260867.39757789296
3842,186.0,1564.0,0.0,30.0,1594.0,1646,0,0,1646,2,2,5,525.0,128,53,0,0,155,246674.59030929604
23580,0.0,776.0,0.0,849.0,1625.0,1625,0,0,1625,2,3,6,576.0,136,28,0,0,0,216553.68720920215
8385,0.0,0.0,0.0,1664.0,1664.0,1664,0,0,1664,2,4,10,616.0,0,0,0,0,0,208115.03567553026
9116,0.0,0.0,0.0,1491.0,1491.0,1491,0,0,1491,2,3,7,490.0,120,100,0,0,0,193786.98359145696
11080,257.0,576.0,0.0,552.0,1128.0,1210,0,0,1210,2,3,6,528.0,0,0,0,0,0,176406.15688730674
50102,0.0,909.0,0.0,723.0,1632.0,1650,0,0,1650,1,2,6,518.0,0,0,0,0,138,222107.4970804387
8098,0.0,1136.0,116.0,129.0,1381.0,1403,0,0,1403,2,2,5,470.0,0,173,0,0,0,198815.74220569283
13618,198.0,1350.0,0.0,378.0,1728.0,1960,0,0,1960,2,3,8,714.0,172,38,0,0,0,268825.44584775856
11577,382.0,1455.0,0.0,383.0,1838.0,1838,0,0,1838,2,3,9,682.0,161,225,0,0,0,283133.135422776
31250,0.0,0.0,0.0,0.0,0.0,1600,0,0,1600,1,3,6,270.0,0,0,135,0,0,91785.40442099466
7020,200.0,1243.0,0.0,45.0,1288.0,1368,0,0,1368,2,2,8,784.0,0,48,0,0,0,241463.04359684288
2665,0.0,0.0,0.0,264.0,264.0,616,688,0,1304,1,3,5,336.0,141,0,0,0,0,104362.1266754233
10172,0.0,441.0,0.0,423.0,864.0,874,0,0,874,1,3,5,288.0,0,120,0,0,0,99624.99675967901
11836,0.0,149.0,0.0,1503.0,1652.0,1652,0,0,1652,2,4,8,928.0,0,0,0,0,0,221196.70232018954
1470,0.0,522.0,0.0,108.0,630.0,630,0,0,630,1,1,3,0.0,0,0,0,0,0,80174.70046990378
1484,0.0,252.0,0.0,294.0,546.0,546,546,0,1092,1,3,5,253.0,0,0,0,0,0,94685.04726278374
13384,194.0,119.0,344.0,641.0,1104.0,1360,0,0,1360,1,3,8,336.0,160,0,0,0,0,156438.89428324674
1533,0.0,408.0,0.0,138.0,546.0,546,546,0,1092,1,3,5,286.0,0,0,0,0,0,98883.76014700803
1526,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,1,3,5,0.0,0,34,0,0,0,73990.77404801898
1936,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,1,3,5,0.0,0,0,0,0,0,73417.5727484528
1894,0.0,252.0,0.0,294.0,546.0,546,546,0,1092,1,3,6,286.0,0,24,0,0,0,103429.88201162055
20000,0.0,1224.0,0.0,0.0,1224.0,1224,0,0,1224,1,4,7,576.0,474,0,0,0,0,172585.38365167138
10441,0.0,337.0,0.0,575.0,912.0,970,0,0,970,1,3,6,0.0,80,32,0,0,0,90588.12066335247
9627,94.0,758.0,0.0,238.0,996.0,996,1004,0,2000,2,3,9,650.0,190,48,0,0,0,247613.1550493935
